id,original_title,title,original_language,overview,tagline,release_date,poster_path,vote_count,vote_average,budget,revenue,runtime,backdrop_path,genre_names,collection,collection_name,profit,release_year,release_month,release_day,other_genres
10070,Feast,Feast,en,"Trapped in a remote tavern, a group of strangers must band together for survival. Outside the bar, a horde of ravenous, flesh-eating monsters are trying to break in and dine on the frightened humans inside.",They're Hungry. You're Dinner.,2005-10-14,/61RknsRLF5YT1gIgSCVv4qbTt8C.jpg,422,6.2,3200000,658573,95,/5D0nzJd4AY9h6HQL8qcLPvno7zR.jpg,"['Action', 'Comedy', 'Horror', 'Thriller']",98430.0,Feast Collection,-2541427,2005,10,14,"['Action', 'Comedy', 'Thriller']"
9532,Final Destination,Final Destination,en,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",No accidents. No coincidences. No escapes.,2000-03-17,/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,4585,6.6,23000000,112880294,98,/7isarjYDEKZ5t1CgcvbuqEUby8P.jpg,['Horror'],8864.0,Final Destination Collection,89880294,2000,3,17,
9358,Final Destination 2,Final Destination 2,en,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",Death is like a boomerang. it keeps coming back.,2003-01-31,/sDsdhVmGzh4L56QvtLLinvXjDs3.jpg,3321,6.2,26000000,90941129,90,/kDejRs8aKRBr1mARSmDNNZqMW3D.jpg,"['Horror', 'Mystery']",8864.0,Final Destination Collection,64941129,2003,1,31,['Mystery']
9286,Final Destination 3,Final Destination 3,en,"A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself – which seeks out those who escaped their fate.",This ride will be the death of you.,2006-02-09,/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,3174,6.1,25000000,118890272,93,/upPtpWzVrUD8XPpoHh2CPTRk36o.jpg,"['Horror', 'Mystery']",8864.0,Final Destination Collection,93890272,2006,2,9,['Mystery']
19912,The Final Destination,The Final Destination,en,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",Rest In Pieces.,2009-08-26,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,2670,5.6,40000000,186167139,82,/6LGX6bPhMEsuwi8CsfSBqnB1qnN.jpg,"['Horror', 'Mystery']",8864.0,Final Destination Collection,146167139,2009,8,26,['Mystery']
55779,Final Destination 5,Final Destination 5,en,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",We all share a common destination.,2011-08-12,/Akx1Po4ZLetOWfYJhQf75tbhTtK.jpg,2809,6.1,47000000,157887643,92,/5cG2XcylxUIclQsGPBKTtfoqcBV.jpg,"['Horror', 'Mystery']",8864.0,Final Destination Collection,110887643,2011,8,12,['Mystery']
2662,House of 1000 Corpses,House of 1000 Corpses,en,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,The Most Shocking Tale of Carnage Ever Seen,2003-04-11,/afISpRBO81uaLy5hrMHqyof6C1J.jpg,1291,6.2,7000000,17949758,89,/j5gi60OUwOeHHfDssa855c5LSJ6.jpg,"['Crime', 'Horror']",105625.0,Firefly Collection,10949758,2003,4,11,['Crime']
1696,The Devil's Rejects,The Devil's Rejects,en,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.",Hell doesn't want them. Hell doesn't need them. Hell doesn't love them. This world rejects them.,2005-07-22,/jh7DntVbhrNS4JkeEQW6QxcPWim.jpg,1145,6.8,7000000,20901859,107,/9OvbJLn7pMDE7bnydHjpqfly8X2.jpg,"['Crime', 'Drama', 'Horror']",105625.0,Firefly Collection,13901859,2005,7,22,"['Crime', 'Drama']"
489064,3 from Hell,3 from Hell,en,"After barely surviving a furious shootout with the police, Baby Firefly, Otis Driftwood and Captain Spaulding are behind bars. But pure evil cannot be contained. Teaming up with Otis’ half-brother Winslow, the demented Firefly clan escape to unleash a whole new wave of murder, madness and mayhem.",The Evil Returns,2019-09-16,/wWWjBJbORsB9xt17eXmYEYhinux.jpg,331,5.9,3000000,2295825,115,/18XnA53LlUcfMsOyuN4JeeXBKI9.jpg,"['Crime', 'Drama', 'Horror']",105625.0,Firefly Collection,-704175,2019,9,16,"['Crime', 'Drama']"
3079,The Curse of Frankenstein,The Curse of Frankenstein,en,Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.,The creature created by man and forgotten by nature!,1957-05-20,/r9PDkqKhzdo54aqnOL88wUJY49B.jpg,214,6.8,270000,8000000,83,/5UfnkAPHGWjbWh71CfOJ660HCMx.jpg,"['Horror', 'Science Fiction']",123720.0,Frankenstein (Hammer) Collection,7730000,1957,5,20,['Science Fiction']
4488,Friday the 13th,Friday the 13th,en,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,"They were warned...They are doomed...And on Friday the 13th, nothing will save them.",1980-05-09,/HzrPn1gEHWixfMOvOehOTlHROo.jpg,2289,6.4,550000,59754601,95,/e5Z35sfdHd3bnUdrzKPEvgcx4Db.jpg,['Horror'],9735.0,Friday the 13th Collection,59204601,1980,5,9,
9725,Friday the 13th Part 2,Friday the 13th Part 2,en,"Five years after the horrible bloodbath at Camp Crystal Lake, it seems Jason Voorhees and his demented mother are in the past. Paul opens up a new camp close to the infamous site, ignoring warnings to stay away, and a sexually-charged group of counselors follow -- including child psychologist major Ginny. But Jason has been hiding out all this time, and now he's ready for revenge.",The body count continues...,1981-05-01,/fhxx5U9LR2o4kXXPfJJIRkRCwFm.jpg,1281,6.1,1250000,21722776,87,/80emEEa0svrT0YJDZLgLUu85ttp.jpg,"['Horror', 'Thriller']",9735.0,Friday the 13th Collection,20472776,1981,5,1,['Thriller']
9728,Friday the 13th Part III,Friday the 13th Part III,en,"An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason who stalks them at every turn.",A new dimension in terror...,1982-08-13,/mYkbmw6umfbvPYBwkcOJsKbTCQ1.jpg,1062,5.8,4000000,36690067,95,/6aVEjUqRfC4Oa88dxd4qw56KKzO.jpg,['Horror'],9735.0,Friday the 13th Collection,32690067,1982,8,13,
9730,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,en,"After being mortally wounded and taken to the morgue, murderer Jason Voorhees spontaneously revives and embarks on a killing spree as he makes his way back to his home at Crystal Lake.","Jason's back, and this is the one you've been screaming for.",1984-04-13,/5KRBkaF6PdorcFjWiDY4tJy67Jf.jpg,1013,6.1,2600000,32980880,91,/aWmMWZ9rDNCXmXVXuHbEm1sX0jK.jpg,['Horror'],9735.0,Friday the 13th Collection,30380880,1984,4,13,
9731,Friday the 13th: A New Beginning,Friday the 13th: A New Beginning,en,"Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters.",A New Beginning to the first step in terror.,1985-03-22,/sRA9Tb4aQz8EZlbX7xmh8WbzisW.jpg,876,5.3,2200000,21930418,92,/iWQPZphjmQV8sbatCaXfjk1rksV.jpg,"['Horror', 'Mystery']",9735.0,Friday the 13th Collection,19730418,1985,3,22,['Mystery']
10225,Friday the 13th Part VI: Jason Lives,Friday the 13th Part VI: Jason Lives,en,"Determined to finish off the infamous killer Jason Voorhees once and for all, Tommy Jarvis and a friend exhume Jason’s corpse in order to cremate him. Things go awry when Jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. Now it’s up to Tommy to stop the dark, devious and demented deaths that he unwittingly brought about.",Kill or be killed!,1986-08-01,/3qyCfzwY418lbuFEaKX5rKxKlnJ.jpg,899,6.2,3000000,19472057,87,/93tvkTtV6tQQiYhxhij9tuODNOq.jpg,"['Horror', 'Mystery', 'Thriller']",9735.0,Friday the 13th Collection,16472057,1986,8,1,"['Mystery', 'Thriller']"
10281,Friday the 13th Part VII: The New Blood,Friday the 13th Part VII: The New Blood,en,"A young girl who possesses the power of telekinesis accidentally causes her father's death after a family dispute at Crystal Lake. Years later, when a doctor tries to exploit her abilities, her power becomes a hellish curse, and she unwittingly unchains the merciless, bloodthirsty Jason Voorhees from his watery grave.","Jason is back, but this time someone's waiting!",1988-05-13,/xBjEL0k9Cz3QFjnpEK6c8b9Z51o.jpg,788,5.4,2800000,19170001,88,/3KO6cs5qighEoA98CFo1u26hqh7.jpg,"['Horror', 'Thriller']",9735.0,Friday the 13th Collection,16370001,1988,5,13,['Thriller']
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,en,A group of students on a graduation cruise bound for Manhattan soon realize they've got a stowaway aboard the ship: serial killer Jason Voorhees.,The Big Apple's in BIG trouble!,1989-07-28,/o8zLlANBDaPiW3SnDdKLIUd4jQQ.jpg,793,5.0,5000000,14000000,100,/bzpKFAp7Z9mIE4XPtsr6QsmG75O.jpg,"['Horror', 'Thriller']",9735.0,Friday the 13th Collection,9000000,1989,7,28,['Thriller']
10285,Jason Goes to Hell: The Final Friday,Jason Goes to Hell: The Final Friday,en,"Jason Voorhees, the living, breathing essence of evil, is back for one fierce, final fling! Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everybody assumes wrong. Jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere, or anybody. In this shocking, blood-soaked finale to Jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed. And once you know the chilling facts, you'll see him in your nightmares! And he'll see you in hell!",,1993-08-13,/uZNsMWE5o1PaBEUjfRYaeZga08q.jpg,743,4.5,3000000,15938065,87,/sKH6rMU0hfGiZHyTjEy3s6QEX6F.jpg,['Horror'],9735.0,Friday the 13th Collection,12938065,1993,8,13,
11470,Jason X,Jason X,en,"In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",Evil has an upgrade.,2001-07-24,/jrObEGWVW1XlutjYXqyyGxtTeov.jpg,1069,4.8,11000000,16951798,91,/e1zfnkOBvGBeydFWCXFuTp9o8KW.jpg,"['Horror', 'Science Fiction']",9735.0,Friday the 13th Collection,5951798,2001,7,24,['Science Fiction']
6466,Freddy vs. Jason,Freddy vs. Jason,en,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",Evil will battle evil.,2003-08-15,/vu7JlJMfh0qnBSbaK4c0HmPI4Gq.jpg,2084,6.0,30000000,116643421,97,/354jbHJ51IKlLqQfnZtrZEkWxdY.jpg,['Horror'],9735.0,Friday the 13th Collection,86643421,2003,8,15,
58151,Fright Night,Fright Night,en,"A teenager suspects his new neighbour is a vampire. Unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician.",You can't run from evil when it lives next door,2011-08-18,/ySQ3v4Fzpy3fePs86eoLiDzwLYM.jpg,1634,6.2,30000000,41002607,106,/llSmoD6mmfIQIQspwbckAYd110Z.jpg,"['Comedy', 'Horror']",230161.0,Fright Night (Reboot) Collection,11002607,2011,8,18,['Comedy']
11797,Fright Night,Fright Night,en,"Charley Brewster, a high school student, accidentally discovers the true and creepy nature of Jerry Dandrige, his dashing and enigmatic new neighbor; but no one seems willing to believe him.",There are some very good reasons to be afraid of the dark.,1985-08-02,/upVMb3s1RugX4J0O40zfERjPE5N.jpg,1059,7.0,9000000,24922237,106,/dNEKbVh1oVPGKVBEoh0Rfe9Jz2x.jpg,"['Comedy', 'Horror']",98168.0,Fright Night Collection,15922237,1985,8,2,['Comedy']
755,From Dusk Till Dawn,From Dusk Till Dawn,en,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",One night is all that stands between them and freedom. But it's going to be a hell of a night.,1996-01-19,/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,4977,7.0,19000000,25836616,108,/phiRQhfwZZeMMn3osvQUmGYmJbp.jpg,"['Action', 'Crime', 'Horror', 'Thriller']",10924.0,From Dusk Till Dawn Collection,6836616,1996,1,19,"['Action', 'Crime', 'Thriller']"
10213,From Dusk Till Dawn 3: The Hangman's Daughter,From Dusk Till Dawn 3: The Hangman's Daughter,en,"Narrowly escaping death, outlaw Johnny Madrid is on the run from the hangman, with the hangman's sensuous daughter Esmeralda by his side. Along with Madrid's gang, Johnny and Esmeralda embark on an adventure filled with colorful and unsavory characters who lead them straight into the fight of their lives!",,1999-10-30,/io5lQ7VRJGBCg2kTJ6BRWRclqJE.jpg,259,4.9,5000000,9617000,94,/cBEExzJYKJ4tjsThH6bUXnwpYhe.jpg,"['Horror', 'Thriller', 'Western']",10924.0,From Dusk Till Dawn Collection,4617000,1999,10,30,"['Thriller', 'Western']"
54433,ガメラ 大怪獣空中決戦,Gamera: Guardian of the Universe,ja,"A ship runs aground on a mysterious atoll leading to an investigation by insurance representative Kusanagi, who discovers an ancient bead that he gives to his daughter Asagi. Meanwhile, ornithologist Nagamine investigates reports of a new species of large bird named Gyaos. As the Gyaos begin to attack, an ancient guardian with a bond to Asagi emerges.",A great duel of supersonic speed.,1995-03-11,/iZ8yFxavjqsZXfZhkfPqrc4NauY.jpg,108,7.7,4500000,16000000,96,/9PhGgvqOLV4ekQIMoeaPgXQ2fsk.jpg,"['Adventure', 'Fantasy', 'Horror', 'Science Fiction']",657313.0,Gamera (Heisei) Collection,11500000,1995,3,11,"['Adventure', 'Fantasy', 'Science Fiction']"
60159,ガメラ3 邪神＜イリス＞覚醒,Gamera 3: Revenge of Iris,ja,"With the Gyaos re-emerging, Gamera's ties to humanity have been severed with his bond to Asagi broken. Nagamine and Asagi investigate while an orphaned girl named Ayana discovers a new creature she names Iris. Nagamine and Asagi must reach Ayana before she takes her revenge on Gamera, who she blames for the death of her family.",I will not forgive Gamera,1999-03-06,/lbuXsx8SCGPHpbdKQyMevXUYlZD.jpg,96,7.6,6000000,15000000,108,/7Ul9qKUBpRww25lHdcP1Y9qJ7CF.jpg,"['Fantasy', 'Horror', 'Science Fiction']",657313.0,Gamera (Heisei) Collection,9000000,1999,3,6,"['Fantasy', 'Science Fiction']"
28794,Quella villa accanto al cimitero,The House by the Cemetery,it,"After a doctor kills his mistress and himself while researching the mysterious previous owner of his Boston home, his colleague, Dr. Norman Boyle, takes over his research and moves his family from New York City to the Boston mansion. Soon after, Boyle's young son Bob becomes plagued by visions of a young girl, who warns him of the danger within the house.",Read the fine print. You may have just mortgaged your life.,1981-08-14,/9cX9N5ny8XtpVDfJu3Xlaap9cAA.jpg,294,6.1,786801,1845819,87,/vvtvXshMXWRshE8STd6pT1eibbj.jpg,['Horror'],923500.0,Gates of Hell Trilogy,1059018,1981,8,14,
18498,Ghoulies,Ghoulies,en,"A young man and his girlfriend move into the man's old mansion home, where he becomes possessed by a need to control ancient demons.",They'll get you in the end.,1985-01-18,/yV8z6deULhH4oJAUj2YdhITPwfc.jpg,196,4.8,1000000,35000000,81,/f01AbhKF4GSAxUxxBnXqk1012Ga.jpg,"['Comedy', 'Fantasy', 'Horror']",44913.0,Ghoulies Collection,34000000,1985,1,18,"['Comedy', 'Fantasy']"
191562,गो गोआ गॉन,Go Goa Gone,hi,A rave party off the coast of Goa goes horrifyingly and hilariously wrong when the island is overrun with zombies.,I Kill Dead People.,2013-05-10,/5yArWoxijgN0gvo0ExQfKXgZ0Qr.jpg,82,5.7,2700000,5400000,111,/tw2ujWwgZMKt1IqzayqCmnODJvi.jpg,"['Comedy', 'Horror']",829687.0,Go Goa Gone Collection,2700000,2013,5,10,['Comedy']
18289,ゴジラvsビオランテ,Godzilla vs. Biollante,ja,"After the previous Godzilla attack, a miniature arms race ensues to collect his cells. Concerned over Godzilla's possible return, the Japanese government uses the cells to create a new bio-weapon, ANEB (Anti-Nuclear Energy Bacteria). They seeks the aid of geneticist Genshiro Shiragami, who's experiments result in a new mutation.",The winner of this battle would be the most enormous enemy against human beings.,1989-12-16,/tHchmbNaJNxp9vRGExvYg3dwMab.jpg,156,7.2,5000000,7000000,105,/qpqKeG0TujGRHvk6bnvmoGGvVMN.jpg,"['Action', 'Horror', 'Science Fiction']",374511.0,Godzilla (Heisei) Collection,2000000,1989,12,16,"['Action', 'Science Fiction']"
12561,ゴジラvsデストロイア,Godzilla vs. Destoroyah,ja,"A burning Godzilla, on the verge of meltdown, emerges to lay siege to Hong Kong. At the same time horrifying new organisms are discovered in Japan. These crustacean-like beings are seemingly born of the Oxygen Destroyer, the weapon that killed the original Godzilla.",,1995-12-09,/t28laxbteoyubkGPQZJFmrEEdGl.jpg,182,7.8,10000000,18000000,103,/mTL72rHXjdwQYsfnuJC1Szbcckg.jpg,"['Action', 'Horror', 'Science Fiction']",374511.0,Godzilla (Heisei) Collection,8000000,1995,12,9,"['Action', 'Science Fiction']"
39468,ゴジラ×メガギラス G消滅作戦,Godzilla vs. Megaguirus,ja,"In an alternate timeline the original Godzilla is never defeated and repeatedly reemerges to feed on Japan's energy sources. A new inter-dimensional weapon called the Dimension Tide is created with the intent of eliminating Godzilla. However, the new weapon might also serve as a gateway to something far more sinister.",Godzilla disappears.,2000-11-03,/8H78ZTr9SVoYYAQzMiFz8CO3TKd.jpg,134,6.7,8300000,11068800,105,/h44PEDYRcnLgYaDYcvD68f0MpZm.jpg,"['Action', 'Adventure', 'Horror', 'Science Fiction']",374512.0,Godzilla (Millennium) Collection,2768800,2000,11,3,"['Action', 'Adventure', 'Science Fiction']"
1678,ゴジラ,Godzilla,ja,"Japan is thrown into a panic after several ships are sunk near Odo Island. An expedition to the island led by Dr. Yemani soon discover something far more devastating than imagined in the form of a 50 meter tall monster whom the natives call Gojira. Now the monster begins a rampage that threatens to destroy not only Japan, but the rest of the world as well.","Godzilla, a weapon of science, a great battle of wonder and terror!",1954-11-03,/ixfHV61iRM4Jkgw0uI5ICtNwfmX.jpg,694,7.6,900000,2250000,96,/tWeQvXUaFoS0IP5anj7pdRsP6xF.jpg,"['Horror', 'Science Fiction', 'Thriller']",374509.0,Godzilla (Showa) Collection,1350000,1954,11,3,"['Science Fiction', 'Thriller']"
1679,ゴジラの逆襲,Godzilla Raids Again,ja,"Two fishing scout pilots make a horrifying discovery when they encounter a second Godzilla alongside a new monster named Anguirus. Without the weapon that killed the original, authorities attempt to lure Godzilla away from the mainland. But Anguirus soon arrives and the two monsters make their way towards Osaka as Japan braces for tragedy.",The great story of the terrifying spirits that rampage through Japan!,1955-04-24,/bBYdh9tDCyLaArBOzE38QCA7C3y.jpg,183,6.0,800000,1952653,82,/xbKFQCZNK14gp9k6cFCwgp2OCtU.jpg,"['Action', 'Adventure', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",374509.0,Godzilla (Showa) Collection,1152653,1955,4,24,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Thriller']"
257445,Goosebumps,Goosebumps,en,"After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.",The stories are alive.,2015-08-05,/aeZT9pqEgrmXOGdESFkAuVjX6kw.jpg,3302,6.3,58000000,158162788,103,/6mPe4rBHzDMal2oL6hVgOBkaHz9.jpg,"['Adventure', 'Comedy', 'Horror']",508783.0,Goosebumps Collection,100162788,2015,8,5,"['Adventure', 'Comedy']"
442062,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,en,"Two boys face an onslaught from witches, monsters, ghouls and a talking dummy after they discover a mysterious book by author R. L. Stine.",Halloween comes to life.,2018-10-11,/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,1234,6.1,35000000,93320380,90,/h5BvesqaxL7V3vl1CmaR8waGyiM.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror']",508783.0,Goosebumps Collection,58320380,2018,10,11,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
2082,Halloween,Halloween,en,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",Evil has a destiny.,2007-08-31,/6gqqvlqQnHzOPhi1UvT6OPdunwB.jpg,1873,6.2,15000000,80460948,109,/fWhAWcHdIKg08vjQsh9Nx3s8Hrm.jpg,['Horror'],126209.0,Halloween (Rob Zombie Series) Collection,65460948,2007,8,31,
24150,Halloween II,Halloween II,en,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois. Meanwhile, Michael prepares for another reunion with his sister.",Family Is Forever,2009-08-28,/vSHPM4LQDpWdQrD5KZWK6wNqSOD.jpg,1120,5.4,10000000,39421467,105,/4UiNo0vUAKLgO9xq1JKYsGQ9avo.jpg,['Horror'],126209.0,Halloween (Rob Zombie Series) Collection,29421467,2009,8,28,
948,Halloween,Halloween,en,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",The Night He Came Home!,1978-10-24,/qVpCaBcnjRzGL3nOPHi6Suy0sB6.jpg,4421,7.6,325000,70274000,91,/aRka9neADW1M0Zf9lF8kW2jEgXe.jpg,"['Horror', 'Thriller']",91361.0,Halloween Collection,69949000,1978,10,24,['Thriller']
11281,Halloween II,Halloween II,en,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.",The nightmare isn't over!,1981-10-30,/xyBX7rFmNB4nM2RBW3042RQPFG2.jpg,1591,6.5,2500000,25533818,92,/fDhUxDHgjXzLZEzHNgIS75SzaCA.jpg,"['Horror', 'Thriller']",91361.0,Halloween Collection,23033818,1981,10,30,['Thriller']
10676,Halloween III: Season of the Witch,Halloween III: Season of the Witch,en,"Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a halloween mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.",The night no one comes home.,1982-10-22,/4qDtn4RNIEY4OgitIxi3P1CtthO.jpg,1054,5.1,2500000,14400000,98,/eyOKqtgNeEEIp7zYMHnpISpsaS3.jpg,"['Horror', 'Science Fiction', 'Thriller']",91361.0,Halloween Collection,11900000,1982,10,22,"['Science Fiction', 'Thriller']"
11357,Halloween 4: The Return of Michael Myers,Halloween 4: The Return of Michael Myers,en,"The apparently comatose Michael Myers is being transferred from one hospital to another, but he wakes up when the ambulance crew talk about his surviving niece, Jamie. After slaughtering his attendants, Myers sets out to find his one living relative who is, fortunately, being cared for by a kind and resourceful foster sister named Rachel. Meanwhile, the ever-cautious Dr. Loomis remains on the killer's path.",Horror has returned to Haddonfield.,1988-10-21,/iKbxhQa4T6zVY17RMa6AeiGEiSq.jpg,1311,6.1,5000000,17800000,88,/g6ftE3Uw1nzzuTPnbHAw4monFUl.jpg,"['Horror', 'Thriller']",91361.0,Halloween Collection,12800000,1988,10,21,['Thriller']
11361,Halloween 5: The Revenge of Michael Myers,Halloween 5: The Revenge of Michael Myers,en,"Presumed dead after a shoot-out with the Haddonfield police, Michael Myers is secretly nursed back to health -- and returns a year later to kill again and once more targets his young niece, Jamie. Jamie is now recovering in the local children's hospital after attacking her stepmother and losing her voice. Her mental link with her evil uncle may be the key to uprooting her family tree.","Michael Lives, And This Time They're Ready!",1989-10-12,/q5UJwGFACxd9QGzUljRWq1HCM6J.jpg,927,5.4,3000000,11642254,97,/ynpPgJrdHmEbFICkfPlHwQiPo04.jpg,"['Horror', 'Thriller']",91361.0,Halloween Collection,8642254,1989,10,12,['Thriller']
10987,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,en,"Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.",Terror Never Rests in Peace,1995-09-29,/lepPd0SRf4CEEYzuoUsyFA1egHE.jpg,840,5.2,5000000,15116634,88,/8xLsFPeMC2AjPiJPZlQeBKiTIqE.jpg,"['Horror', 'Thriller']",91361.0,Halloween Collection,10116634,1995,9,29,['Thriller']
11675,Halloween H20: 20 Years Later,Halloween H20: 20 Years Later,en,"Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",Blood is thicker than Water.,1998-08-05,/dh0Ni6zJRb0Nq8cIeHJYK33gMbY.jpg,1302,6.0,17000000,75000000,86,/vYjsyyzbU2AAB8LDFrXlla93bv6.jpg,"['Horror', 'Thriller']",91361.0,Halloween Collection,58000000,1998,8,5,['Thriller']
11442,Halloween: Resurrection,Halloween: Resurrection,en,"Serial Killer Michael Myers is not finished with Laurie Strode, and their rivalry finally comes to an end. But is this the last we see of Myers? Freddie Harris and Nora Winston are reality programmers at DangerTainment, and are planning to send a group of 6 thrill-seeking teenagers into the childhood home of Myers. Cameras are placed all over the house and no one can get out of the house... and then Michael arrives home!",Evil finds its way home,2002-07-01,/2h7d3pDg0cRYw62kiTzeBfbXPgX.jpg,1000,4.7,13000000,37664855,89,/jnSB3v76tGte9lzHS1XLGu75oaT.jpg,"['Horror', 'Thriller']",91361.0,Halloween Collection,24664855,2002,7,1,['Thriller']
424139,Halloween,Halloween,en,"Jamie Lee Curtis returns to her iconic role as Laurie Strode, who comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",Face Your Fate.,2018-10-18,/f7JAX5EGk4GgsEnus6OxyzwpFp7.jpg,3974,6.5,10000000,253688035,106,/crn09DUYgmFUPbOroxt1tQSoi0r.jpg,"['Horror', 'Thriller']",91361.0,Halloween Collection,243688035,2018,10,18,['Thriller']
